,id,conversation_id,created_at,date,time,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,2.83703E+17,2.76194E+17,1.35648E+12,12/25/2012,10:37:56,0,,@KarlSchroeder Interesting premise. I will read it.,en,[],[],44196397,44196397,elonmusk,Elon Musk,2,22,https://twitter.com/elonmusk/status/283703150123315200,[],[],0,,FALSE,4,5,2,,None,,,,,,,[],,,,
1,2.83694E+17,2.83529E+17,1.35647E+12,12/25/2012,10:02:34,0,,@TristanLaurent V cute! Merry Xmas.,en,[],[],44196397,44196397,elonmusk,Elon Musk,2,22,https://twitter.com/elonmusk/status/283694250980429824,[],[],0,,FALSE,3,2,0,,None,,,,,,,[],,,,
2,2.8304E+17,2.8304E+17,1.35632E+12,12/24/2012,2:44:12,0,,Cowboy riding the rocket no problemo  http://t.co/YZdNpwX3,en,[],[],44196397,44196397,elonmusk,Elon Musk,1,2,https://twitter.com/elonmusk/status/283040346538115075,[],['https://pbs.twimg.com/media/A-2PshDCAAA86B1.jpg'],1,https://pbs.twimg.com/media/A-2PshDCAAA86B1.jpg,FALSE,175,36,161,,None,,,,,,,[],,,,
3,2.83037E+17,2.83037E+17,1.35632E+12,12/24/2012,2:32:20,0,,Single camera view of the 40 meter rocket hover  http://t.co/Zlh7xC7T,en,[],[],44196397,44196397,elonmusk,Elon Musk,1,2,https://twitter.com/elonmusk/status/283037363763032066,['http://youtu.be/Zz-NYeH-CEY'],[],0,,FALSE,108,31,196,,None,,,,,,,[],,,,
4,2.83034E+17,2.83034E+17,1.35632E+12,12/24/2012,2:20:49,0,,Then we took him for a ride: 40 meter hover flight vid of the SpaceX Grasshopper test rocket  http://t.co/2563ykr2,en,[],[],44196397,44196397,elonmusk,Elon Musk,1,2,https://twitter.com/elonmusk/status/283034463372464129,['http://youtu.be/B4PEXLODw9c'],[],0,,FALSE,140,48,313,,None,,,,,,,[],,,,
5,2.83032E+17,2.83032E+17,1.35632E+12,12/24/2012,2:12:11,0,,"To provide a little perspective on the size of Grasshopper, we added a 6 ft cowboy to the rocket  http://t.co/3NMYJqmd",en,[],[],44196397,44196397,elonmusk,Elon Musk,1,2,https://twitter.com/elonmusk/status/283032287602413568,[],['https://pbs.twimg.com/media/A-2IXbMCEAAwU3H.jpg'],1,https://pbs.twimg.com/media/A-2IXbMCEAAwU3H.jpg,FALSE,215,28,201,,None,,,,,,,[],,,,
6,2.81542E+17,2.81542E+17,1.35596E+12,12/19/2012,11:29:54,0,,Very much agree with this great review of Chasing Ice on Ars Technica  http://t.co/bzMQQyAk,en,[],[],44196397,44196397,elonmusk,Elon Musk,3,23,https://twitter.com/elonmusk/status/281541900916371457,['http://arstechnica.com/science/2012/12/glacier-documentary-chasing-ice-is-stunning-somber/'],[],0,,FALSE,30,10,50,,None,,,,,,,[],,,,
7,2.81207E+17,2.81207E+17,1.35588E+12,12/19/2012,1:20:51,0,,"Thanks! “@ev: Have driven a Tesla Model S 50 miles now. It's clearly the iPhone of cars—by far the best car ever made.""",en,[],[],44196397,44196397,elonmusk,Elon Musk,3,1,https://twitter.com/elonmusk/status/281207435140685824,[],[],0,,FALSE,68,28,88,,None,,,,,,,[],,,,
8,2.80739E+17,2.80739E+17,1.35577E+12,12/17/2012,6:20:08,0,,A beautiful and awe-inspiring view of Earth from the International Space Station  http://t.co/434j058M,en,[],[],44196397,44196397,elonmusk,Elon Musk,1,18,https://twitter.com/elonmusk/status/280739170903789568,['http://youtu.be/3burujJOWRA'],[],0,,FALSE,200,23,325,,None,,,,,,,[],,,,
9,2.79599E+17,2.79599E+17,1.3555E+12,12/14/2012,2:49:15,0,,Good piece on volcanoes “@DanRetz: The USGS would seem to disagree.  http://t.co/evnCgdC4”,en,[],[],44196397,44196397,elonmusk,Elon Musk,5,14,https://twitter.com/elonmusk/status/279598935641833474,['http://volcanoes.usgs.gov/hazards/gas/climate.php'],[],0,,FALSE,23,8,13,,None,,,,,,,[],,,,
10,2.79598E+17,2.79592E+17,1.3555E+12,12/14/2012,2:44:20,0,,@prbowman Roughly equivalent to a 747 flight from LA to London (one way).,en,[],[],44196397,44196397,elonmusk,Elon Musk,5,14,https://twitter.com/elonmusk/status/279597699945361408,[],[],0,,FALSE,10,4,0,,None,,,,,,,[],,,,
11,2.79597E+17,2.79592E+17,1.3555E+12,12/14/2012,2:42:47,0,,@ImprobableToad That's why I'm a believer in solar power. We have a giant fusion reactor conveniently located in the sky.,en,[],[],44196397,44196397,elonmusk,Elon Musk,5,14,https://twitter.com/elonmusk/status/279597307673067520,[],[],0,,FALSE,11,1,10,,None,,,,,,,[],,,,
12,2.79592E+17,2.79592E+17,1.35549E+12,12/14/2012,2:21:17,0,,"Exactly MT ""@DanRetz IMHO: continuing the uncontrolled experiment of adding co2 to atmosphere is a bad idea.”",en,[],[],44196397,44196397,elonmusk,Elon Musk,5,14,https://twitter.com/elonmusk/status/279591897473896448,[],[],0,,FALSE,25,21,57,,None,,,,,,,[],,,,
13,2.79586E+17,2.79586E+17,1.35549E+12,12/14/2012,1:57:53,0,,It is hard to argue with a thermometer. Global warming is real and accelerating. Wish it wasn't.  http://t.co/wB4w9coU,en,[],[],44196397,44196397,elonmusk,Elon Musk,5,13,https://twitter.com/elonmusk/status/279586009954516992,['http://news.yahoo.com/ap-gfk-poll-science-doubters-world-warming-080143113.html'],[],0,,FALSE,42,27,145,,None,,,,,,,[],,,,
14,2.78954E+17,2.78954E+17,1.35534E+12,12/12/2012,8:06:11,0,,Cool video recap of the big events of the year by Google #Zeitgeist2012  http://t.co/FZjy4vkL,en,['zeitgeist2012'],[],44196397,44196397,elonmusk,Elon Musk,3,20,https://twitter.com/elonmusk/status/278953918338326528,['http://google.com/zeitgeist/2012'],[],0,,FALSE,65,12,119,,None,,,,,,,[],,,,
15,2.78918E+17,2.78918E+17,1.35533E+12,12/12/2012,5:44:27,0,,"@Neowolf2 Relative to kerosene, methane is not prone to coking, but we would run v high purity anyway for max Isp.",en,[],[],44196397,44196397,elonmusk,Elon Musk,3,17,https://twitter.com/elonmusk/status/278918251730305025,[],[],0,,FALSE,6,1,0,,None,,,,,,,[],,,,
16,2.78917E+17,2.7891E+17,1.35533E+12,12/12/2012,5:40:48,0,,"@chrisbrandow @TEA_in_Space Yup or Douglas Aircraft, creator of the awesome DC-3  http://t.co/4o8OHDCo",en,[],[],44196397,44196397,elonmusk,Elon Musk,3,17,https://twitter.com/elonmusk/status/278917332657651712,['http://en.wikipedia.org/wiki/Douglas_Aircraft_Company'],[],0,,FALSE,4,4,0,,None,,,,,,,[],,,,
17,2.78916E+17,2.7891E+17,1.35533E+12,12/12/2012,5:35:07,0,,"My big worry would be long (hopefully) term when I'm dead, eg v sad situation with once great HP  @TEA_in_Space",en,[],[],44196397,44196397,elonmusk,Elon Musk,3,17,https://twitter.com/elonmusk/status/278915899501727744,[],[],0,,FALSE,8,7,10,,None,,,,,,,[],,,,
18,2.78914E+17,2.7891E+17,1.35533E+12,12/12/2012,5:27:15,0,,"SpaceX will go public at some point, as I think it should ultimately be owned primarily by the public ""@bm_ will SpaceX go public?""",en,[],[],44196397,44196397,elonmusk,Elon Musk,3,17,https://twitter.com/elonmusk/status/278913921891586049,[],[],0,,FALSE,69,29,150,,None,,,,,,,[],,,,
19,2.78911E+17,2.78904E+17,1.35533E+12,12/12/2012,5:15:02,0,,"@IntlManOfRealty Best to study some form of engineering, which is the art of creating useful things that didn't exist before.",en,[],[],44196397,44196397,elonmusk,Elon Musk,3,17,https://twitter.com/elonmusk/status/278910847768739840,[],[],0,,FALSE,17,5,9,,None,,,,,,,[],,,,
20,2.7891E+17,2.7891E+17,1.35533E+12,12/12/2012,5:12:05,0,,"Tesla articles 30 mins apart: ""This Stock is Screaming Buy""  http://t.co/jb9DCw4s and ""This Stock Could Get DESTROYED""  http://t.co/dqxTK4LJ",en,[],[],44196397,44196397,elonmusk,Elon Musk,3,17,https://twitter.com/elonmusk/status/278910105804734464,"['http://bit.ly/W6cBOV', 'http://bit.ly/UU2xK4']",[],0,,FALSE,43,36,57,,None,,,,,,,[],,,,
21,2.78332E+17,2.78332E+17,1.35519E+12,12/11/2012,2:54:30,0,,Tesla was just approved for a full Class 1 Massachusetts Auto Sales License by a vote of 4 to 1. Much appreciated!,en,[],[],44196397,44196397,elonmusk,Elon Musk,2,2,https://twitter.com/elonmusk/status/278331899133452288,[],[],0,,FALSE,99,54,207,,None,,,,,,,[],,,,
22,2.77914E+17,2.77914E+17,1.35509E+12,12/9/2012,11:13:23,0,,"Told my kids (age 8 and 6) that we were going to see the Nutcracker, which somehow got translated as the Buttcracker.",en,[],[],44196397,44196397,elonmusk,Elon Musk,7,23,https://twitter.com/elonmusk/status/277913865688346624,[],[],0,,FALSE,129,53,117,,None,,,,,,,[],,,,
23,2.77694E+17,2.77694E+17,1.35504E+12,12/9/2012,8:38:48,0,,Congrats to @dmetcalf for being the first to drive a Tesla Model S over 400 miles on a single charge!,en,[],[],44196397,44196397,elonmusk,Elon Musk,7,8,https://twitter.com/elonmusk/status/277693768583491584,[],[],0,,FALSE,67,27,167,,None,,,,,,,[],,,,
24,2.76194E+17,2.76194E+17,1.35468E+12,12/5/2012,5:20:41,0,,Interesting possible answer to the Fermi Paradox   http://t.co/ASZdxBAl,en,[],[],44196397,44196397,elonmusk,Elon Musk,3,5,https://twitter.com/elonmusk/status/276194361442705408,['http://news.discovery.com/space/do-robots-rule-the-galaxy-121201.html'],[],0,,FALSE,121,50,161,,None,,,,,,,[],,,,
25,2.75822E+17,2.75822E+17,1.3546E+12,12/4/2012,4:40:56,0,,Am happy to report that Tesla was narrowly cash flow positive last week. Continued improvement expected through year end.,en,[],[],44196397,44196397,elonmusk,Elon Musk,2,4,https://twitter.com/elonmusk/status/275821969415483393,[],[],0,,FALSE,358,129,691,,None,,,,,,,[],,,,
26,2.75347E+17,2.75347E+17,1.35448E+12,12/2/2012,9:12:03,0,,Uranium ore now available on Amazon! So much more convenient than Uzbekistan #AwesomeXmasGifts  http://t.co/jqWAJrnY,en,['awesomexmasgifts'],[],44196397,44196397,elonmusk,Elon Musk,7,21,https://twitter.com/elonmusk/status/275346615634624514,['http://www.amazon.com/gp/product/B000796XXM/ref=oh_details_o03_s00_i00'],[],0,,FALSE,152,74,678,,None,,,,,,,[],,,,
27,2.7409E+17,2.74087E+17,1.35418E+12,11/29/2012,10:00:15,0,,@shervin Thanks Shervin!,en,[],[],44196397,44196397,elonmusk,Elon Musk,4,10,https://twitter.com/elonmusk/status/274090388669734912,[],[],0,,FALSE,42,10,2,,None,,,,,,,[],,,,
28,2.73597E+17,2.73597E+17,1.35407E+12,11/28/2012,1:19:37,0,,"Can't put my finger on it, but for some reason the newsstand is looking particularly good right now  http://t.co/gRARJ3xy",en,[],[],44196397,44196397,elonmusk,Elon Musk,3,1,https://twitter.com/elonmusk/status/273596976526942209,[],['https://pbs.twimg.com/media/A8wDACYCYAMpjHX.jpg'],1,https://pbs.twimg.com/media/A8wDACYCYAMpjHX.jpg,FALSE,588,131,661,,None,,,,,,,[],,,,
29,2.73486E+17,2.73486E+17,1.35404E+12,11/27/2012,6:00:03,0,,"But if humanity wishes to become a multi-planet species, then we must figure out how to move millions of people to Mars.",en,[],[],44196397,44196397,elonmusk,Elon Musk,2,18,https://twitter.com/elonmusk/status/273486358411087872,[],[],0,,FALSE,227,159,355,,None,,,,,,,[],,,,
30,2.73485E+17,2.73485E+17,1.35404E+12,11/27/2012,5:55:32,0,,"And, yes, I do in fact know that this sounds crazy. That is not lost on me. Nor I do think SpaceX will do this alone.",en,[],[],44196397,44196397,elonmusk,Elon Musk,2,17,https://twitter.com/elonmusk/status/273485219162648576,[],[],0,,FALSE,76,82,130,,None,,,,,,,[],,,,
31,2.73483E+17,2.73483E+17,1.35404E+12,11/27/2012,5:48:23,0,,"Millions of people needed for Mars colony, so 80k+ would just be the number moving to Mars per year  http://t.co/rwMuzVEK",en,[],[],44196397,44196397,elonmusk,Elon Musk,2,17,https://twitter.com/elonmusk/status/273483420468932608,['http://news.yahoo.com/huge-mars-colony-eyed-spacex-founder-elon-musk-120626263.html'],[],0,,FALSE,199,90,616,,None,,,,,,,[],,,,
32,2.72518E+17,2.72518E+17,1.35381E+12,11/25/2012,1:53:51,0,,Short vid of the recent @SpaceX mission to the Intl Space Station  http://t.co/Qc963d8B,en,[],[],44196397,44196397,elonmusk,Elon Musk,7,1,https://twitter.com/elonmusk/status/272518429368541184,['http://www.youtube.com/watch?v=K0wZ1MOzFSU&feature=youtu.be'],[],0,,FALSE,139,29,204,,None,,,,,,,[],,,,
33,2.72129E+17,2.72063E+17,1.35372E+12,11/24/2012,12:07:43,0,,@cthorm SS Heart of Gold powered by the Infinite Improbability Drive!,en,[],[],44196397,44196397,elonmusk,Elon Musk,6,0,https://twitter.com/elonmusk/status/272129332565123072,[],[],0,,FALSE,14,3,1,,None,,,,,,,[],,,,
34,2.72063E+17,2.72063E+17,1.3537E+12,11/23/2012,7:45:06,0,,My talk for the Royal Aeronautical Society is now online. This gets a little more technical.  http://t.co/ZMbkc3jh,en,[],[],44196397,44196397,elonmusk,Elon Musk,5,19,https://twitter.com/elonmusk/status/272063241780338688,['http://bit.ly/Y8Enhz'],[],0,,FALSE,177,23,108,,None,,,,,,,[],,,,
35,2.71814E+17,2.71814E+17,1.35364E+12,11/23/2012,3:16:03,0,,"Liam Neeson's ""Life's Too Short"" sketch is super funny  http://t.co/nQL7wOx3",en,[],[],44196397,44196397,elonmusk,Elon Musk,5,3,https://twitter.com/elonmusk/status/271814339969826817,['http://www.youtube.com/watch?v=lldrizLu_d8'],[],0,,FALSE,128,14,89,,None,,,,,,,[],,,,
36,2.71652E+17,2.71652E+17,1.3536E+12,11/22/2012,4:32:13,0,,On the plus side...“@newscientist: #Climate change has a silver lining: supersized sweet potatoes  http://t.co/zHMYIbL3”,en,['climate'],[],44196397,44196397,elonmusk,Elon Musk,4,16,https://twitter.com/elonmusk/status/271652314744487936,['http://bit.ly/Sd3dcy'],[],0,,FALSE,17,20,65,,None,,,,,,,[],,,,
37,2.71643E+17,2.71643E+17,1.3536E+12,11/22/2012,3:55:04,0,,Gave a talk on energy and transport at Oxford Univ  http://t.co/kbvJf5LO,en,[],[],44196397,44196397,elonmusk,Elon Musk,4,15,https://twitter.com/elonmusk/status/271642966442000385,['http://ow.ly/fuDdG'],[],0,,FALSE,114,23,103,,None,,,,,,,[],,,,
38,2.71119E+17,2.71086E+17,1.35347E+12,11/21/2012,5:14:07,0,,@Thomas_Tregner Exactly!,en,[],[],44196397,44196397,elonmusk,Elon Musk,3,5,https://twitter.com/elonmusk/status/271119275673145344,[],[],0,,FALSE,4,5,0,,None,,,,,,,[],,,,
39,2.71086E+17,2.71086E+17,1.35347E+12,11/21/2012,3:01:08,0,,Love this picture of the Curiousity rover on Mars. Landscape looks just like the California desert.  http://t.co/02GDasae,en,[],[],44196397,44196397,elonmusk,Elon Musk,3,3,https://twitter.com/elonmusk/status/271085808155500544,[],['https://pbs.twimg.com/media/A8MXGzRCIAAUDQx.jpg'],1,https://pbs.twimg.com/media/A8MXGzRCIAAUDQx.jpg,FALSE,373,91,349,,None,,,,,,,[],,,,
40,2.70973E+17,2.70973E+17,1.35344E+12,11/20/2012,7:32:50,0,,"Btw, I don't think Apple is doomed. Just won't unseat Google from 1st place with Larry P in charge.  http://t.co/hsIAekAw",en,[],[],44196397,44196397,elonmusk,Elon Musk,2,19,https://twitter.com/elonmusk/status/270972990756364288,['http://www.businessinsider.com/elon-musk-apple-is-doomed-without-steve-jobs-2012-11'],[],0,,FALSE,71,44,99,,None,,,,,,,[],,,,
41,2.7097E+17,2.7097E+17,1.35344E+12,11/20/2012,7:22:29,0,,"Mass. judge denies auto dealers' demand to kill our little Tesla store. Yay, justice prevails!   http://t.co/MqnNYScE",en,[],[],44196397,44196397,elonmusk,Elon Musk,2,19,https://twitter.com/elonmusk/status/270970389394518016,['http://www.autonews.com/apps/pbcs.dll/article?AID=/20121120/RETAIL07/121129989/mass-judge-denies-dealers-request-for-injunction-on-tesla-store'],[],0,,FALSE,85,43,170,,None,,,,,,,[],,,,
42,2.70782E+17,2.70776E+17,1.35339E+12,11/20/2012,6:52:03,0,,"@YOUSRC Amos's article was fair, but his editor chose a more sensational headline &amp; used quotes even though I didn't actually say that.",en,[],[],44196397,44196397,elonmusk,Elon Musk,2,6,https://twitter.com/elonmusk/status/270781533739175937,[],[],0,,FALSE,4,3,3,,None,,,,,,,[],,,,
43,2.70778E+17,2.70778E+17,1.35339E+12,11/20/2012,6:38:31,0,,These articles in Space News describe why Ariane 6 vs 5:  http://t.co/IaeYXXK9 and  http://t.co/ghs3FG8w,en,[],[],44196397,44196397,elonmusk,Elon Musk,2,6,https://twitter.com/elonmusk/status/270778128643809282,"['http://www.spacenews.com/article/citing-spacex-threat-lawmakers-in-france-urge-early-ariane-6-start', 'http://www.spacenews.com/article/next-generation-ariane-tops-agenda-esa-ministerial']",[],0,,FALSE,35,10,38,,None,,,,,,,[],,,,
44,2.70776E+17,2.70776E+17,1.35339E+12,11/20/2012,6:30:44,0,,"Was misquoted by BBC as saying ""Europe's rocket has no chance"". Just said the [Franco-German] Ariane 5 has no chance, so go with Ariane 6.",en,[],[],44196397,44196397,elonmusk,Elon Musk,2,6,https://twitter.com/elonmusk/status/270776170184847360,[],[],0,,FALSE,36,25,100,,None,,,,,,,[],,,,
45,2.70421E+17,2.70421E+17,1.35331E+12,11/19/2012,6:59:46,0,,"Just returned from a trip to London and Oxford, where I met with many interesting people. I really like Britain!",en,[],[],44196397,44196397,elonmusk,Elon Musk,1,6,https://twitter.com/elonmusk/status/270421087202992128,[],[],0,,FALSE,76,41,46,,None,,,,,,,[],,,,
46,2.69259E+17,2.69259E+17,1.35303E+12,11/16/2012,2:02:33,0,,Original article on Model S from @consumerreports:  http://t.co/OiXLz618,en,[],[],44196397,44196397,elonmusk,Elon Musk,5,2,https://twitter.com/elonmusk/status/269259128277463040,['http://bit.ly/ZKeMKf'],[],0,,FALSE,34,12,83,,None,,,,,,,[],,,,
47,2.6925E+17,2.6925E+17,1.35303E+12,11/16/2012,1:25:08,0,,Sounds like Consumer Reports had a good experience with the Tesla Model S  http://t.co/CT3dgHbh,en,[],[],44196397,44196397,elonmusk,Elon Musk,5,1,https://twitter.com/elonmusk/status/269249710949289984,['http://m.usatoday.com/article/news/1706165'],[],0,,FALSE,37,35,87,,None,,,,,,,[],,,,
48,2.6821E+17,2.6821E+17,1.35278E+12,11/13/2012,4:33:57,0,,"Cool story about a @SolarCity installation after hurricane Sandy. Good going, guys!  http://t.co/w5FtBbZe",en,[],[],44196397,44196397,elonmusk,Elon Musk,2,4,https://twitter.com/elonmusk/status/268210066300235776,['http://www.teslamotors.com/forum/forums/solar-city-story'],[],0,,FALSE,47,11,73,,None,,,,,,,[],,,,
49,2.67909E+17,2.67909E+17,1.35271E+12,11/12/2012,8:39:13,0,,Alexander Hamilton was awesome  http://t.co/2bHf4zS0,en,[],[],44196397,44196397,elonmusk,Elon Musk,1,8,https://twitter.com/elonmusk/status/267909403469021184,['http://www.nytimes.com/2012/11/12/opinion/mr-hamiltons-growth-strategy.html?nl=todaysheadlines&emc=edit_th_20121112'],[],0,,FALSE,84,17,94,,None,,,,,,,[],,,,
50,2.66296E+17,2.66296E+17,1.35232E+12,11/7/2012,9:46:38,0,,View of Grasshopper test rocket from the water tower. Note SUV and person nearby for sense of size.  http://t.co/r9yuTRGL,en,[],[],44196397,44196397,elonmusk,Elon Musk,3,21,https://twitter.com/elonmusk/status/266295618702553088,[],['https://pbs.twimg.com/media/A7ISdE5CMAIQxME.jpg'],1,https://pbs.twimg.com/media/A7ISdE5CMAIQxME.jpg,FALSE,149,33,204,,None,,,,,,,[],,,,
51,2.65708E+17,2.65708E+17,1.35218E+12,11/6/2012,6:52:11,0,,"Good skit by Henri, Le Chat Noir. Camus in cat form!  http://t.co/XeLUsE9i",en,[],[],44196397,44196397,elonmusk,Elon Musk,2,6,https://twitter.com/elonmusk/status/265708137435258880,['http://youtu.be/R_fUsssnHPw'],[],0,,FALSE,61,14,42,,None,,,,,,,[],,,,
52,2.64832E+17,2.6483E+17,1.35198E+12,11/3/2012,8:51:36,0,,"@Jack_JL Engine gimbals for pitch and yaw, gas thrusters for roll.",en,[],[],44196397,44196397,elonmusk,Elon Musk,6,20,https://twitter.com/elonmusk/status/264832219040845824,[],[],0,,FALSE,4,1,1,,None,,,,,,,[],,,,
53,2.6483E+17,2.6483E+17,1.35198E+12,11/3/2012,8:42:22,0,,First flight of 10 story tall Grasshopper rocket using closed loop thrust vector &amp; throttle control  http://t.co/NH24BQMH,en,[],[],44196397,44196397,elonmusk,Elon Musk,6,20,https://twitter.com/elonmusk/status/264829895899762688,['http://yfrog.us/f362mloybjbosdefkdeoytqsz'],[],0,,FALSE,127,42,216,,None,,,,,,,[],,,,
54,2.62609E+17,2.62366E+17,1.35145E+12,10/28/2012,5:38:24,0,,Reply to @mkrapels: Our avg speed was ummm a little too high. Got a ticket at 92 mph on I-5. We need the Autobahn in CA!,en,[],[],44196397,44196397,elonmusk,Elon Musk,7,17,https://twitter.com/elonmusk/status/262609273878622208,[],[],0,,FALSE,43,31,41,,None,,,,,,,[],,,,
55,2.62606E+17,2.62606E+17,1.35145E+12,10/28/2012,5:25:15,0,,V proud of Tesla team for completing 1000th Model S body. More cars made this month than entire rest of year  http://t.co/k8XWaEth,en,[],[],44196397,44196397,elonmusk,Elon Musk,7,17,https://twitter.com/elonmusk/status/262605962005868544,[],['https://pbs.twimg.com/media/A6T2uynCcAAUn7b.jpg'],1,https://pbs.twimg.com/media/A6T2uynCcAAUn7b.jpg,FALSE,314,85,340,,None,,,,,,,[],,,,
56,2.62374E+17,2.62366E+17,1.35139E+12,10/28/2012,2:04:08,0,,"Reply to @Astro_yyz: Yes, Model S seats 5 adults + 2 kids with room for luggage in the front trunk. My kids love the rear facing seats best.",en,[],[],44196397,44196397,elonmusk,Elon Musk,7,2,https://twitter.com/elonmusk/status/262374155700289536,[],[],0,,FALSE,17,19,33,,None,,,,,,,[],,,,
57,2.62371E+17,2.62371E+17,1.35139E+12,10/28/2012,1:53:32,0,,Pic of the Model S getting supercharged with the lovely @TalulahRiley  http://t.co/ne5wGvZs,en,[],[],44196397,44196397,elonmusk,Elon Musk,7,1,https://twitter.com/elonmusk/status/262371488181665794,[],['https://pbs.twimg.com/media/A6QhenjCQAEMjLu.jpg'],1,https://pbs.twimg.com/media/A6QhenjCQAEMjLu.jpg,FALSE,245,34,108,,None,,,,,,,[],,,,
58,2.62366E+17,2.62366E+17,1.35139E+12,10/28/2012,1:31:22,0,,Doing LA to SF road trip in Model S with all 5 kids &amp; Talulah. Supercharger finished charging b4 we finished our burgers!,en,[],[],44196397,44196397,elonmusk,Elon Musk,7,1,https://twitter.com/elonmusk/status/262365909757358080,[],[],0,,FALSE,88,34,145,,None,,,,,,,[],,,,
59,2.60475E+17,2.60475E+17,1.35094E+12,10/22/2012,8:19:24,0,,Just wrote a blog piece about Tesla stores  http://t.co/4Ebs4HIw,en,[],[],44196397,44196397,elonmusk,Elon Musk,1,20,https://twitter.com/elonmusk/status/260475462952824834,['http://www.teslamotors.com/blog/tesla-approach-distributing-and-servicing-cars'],[],0,,FALSE,67,18,136,,None,,,,,,,[],,,,
60,2.56529E+17,2.56529E+17,1.35E+12,10/11/2012,10:59:26,0,,Long exposure shot of Dragon and the Space Station arcing across the night sky over Texas  http://t.co/omTht7OP,en,[],[],44196397,44196397,elonmusk,Elon Musk,4,22,https://twitter.com/elonmusk/status/256529467911073793,[],['https://pbs.twimg.com/media/A49gMSHCcAEaPhm.jpg'],1,https://pbs.twimg.com/media/A49gMSHCcAEaPhm.jpg,FALSE,292,44,336,,None,,,,,,,[],,,,
61,2.55108E+17,2.55108E+17,1.34966E+12,10/8/2012,12:50:33,0,,Falcon 9 rocket booster has delivered Dragon to its target orbit!,en,[],[],44196397,44196397,elonmusk,Elon Musk,1,0,https://twitter.com/elonmusk/status/255107883853819904,[],[],0,,FALSE,184,136,713,,None,,,,,,,[],,,,
62,2.55046E+17,2.55046E+17,1.34964E+12,10/7/2012,8:45:44,0,,Time lapse video of rocket roll out  http://t.co/nuHKYrEH Now 3 hours 45 mins to lift off...,en,[],[],44196397,44196397,elonmusk,Elon Musk,7,20,https://twitter.com/elonmusk/status/255046270975094784,['http://www.youtube.com/watch?v=2T1dfNoNV7k&feature=youtu.be'],[],0,,FALSE,56,20,112,,None,,,,,,,[],,,,
63,2.53684E+17,2.53684E+17,1.34932E+12,10/4/2012,2:31:38,0,,An update about Tesla   http://t.co/A8hQXVNI,en,[],[],44196397,44196397,elonmusk,Elon Musk,4,2,https://twitter.com/elonmusk/status/253683768236322817,['http://www.teslamotors.com/blog/update-elon-musk'],[],0,,FALSE,103,35,325,,None,,,,,,,[],,,,
64,2.53291E+17,2.53281E+17,1.34922E+12,10/3/2012,12:29:28,0,,"@elonmusk Sorry, meant to say EDT.",en,[],[],44196397,44196397,elonmusk,Elon Musk,3,0,https://twitter.com/elonmusk/status/253290635400986624,[],[],0,,FALSE,8,10,5,,None,,,,,,,[],,,,
65,2.53281E+17,2.53281E+17,1.34922E+12,10/2/2012,11:49:35,0,,Launching our Falcon 9 rocket and Dragon spacecraft to the Space Station on Sunday at 8:35pm EST!  http://t.co/qXK0zJyC,en,[],[],44196397,44196397,elonmusk,Elon Musk,2,23,https://twitter.com/elonmusk/status/253280601069719553,[],['https://pbs.twimg.com/media/A4PVXV_CEAEZtJ4.jpg'],1,https://pbs.twimg.com/media/A4PVXV_CEAEZtJ4.jpg,FALSE,150,56,569,,None,,,,,,,[],,,,
66,2.5287E+17,2.5287E+17,1.34912E+12,10/1/2012,8:39:28,0,,Review of the Model S by @nytimes  http://t.co/L0sqgV6f,en,[],[],44196397,44196397,elonmusk,Elon Musk,1,20,https://twitter.com/elonmusk/status/252870369487233024,['http://www.nytimes.com/2012/09/30/automobiles/autoreviews/one-big-step-for-tesla-one-giant-leap-for-evs.html?_r=1&'],[],0,,FALSE,56,22,114,,None,,,,,,,[],,,,
67,2.52828E+17,2.52828E+17,1.34911E+12,10/1/2012,5:50:08,0,,View from landing leg camera on Falcon rocket test rig (aka Grasshopper Project)   http://t.co/xhFe87AM,en,[],[],44196397,44196397,elonmusk,Elon Musk,1,17,https://twitter.com/elonmusk/status/252827753643126784,['http://yfrog.us/09qmmivexdorhtchxitvhjzsz'],[],0,,FALSE,43,11,59,,None,,,,,,,[],,,,
68,2.52529E+17,2.52529E+17,1.34904E+12,9/30/2012,10:01:54,0,,"Now test firing our most advanced engine, the Merlin 1D-Vac, at 80 tons of thrust.  http://t.co/HGK1joVQ",en,[],[],44196397,44196397,elonmusk,Elon Musk,7,22,https://twitter.com/elonmusk/status/252528724602400768,[],['https://pbs.twimg.com/media/A4EpiX4CMAABNgY.jpg'],1,https://pbs.twimg.com/media/A4EpiX4CMAABNgY.jpg,FALSE,323,101,605,,None,,,,,,,[],,,,
69,2.50453E+17,2.50453E+17,1.34855E+12,9/25/2012,4:34:04,0,,The Tesla Supercharger will over time allow you to travel anywhere on pure sunlight for free  http://t.co/DEscYLLH,en,[],[],44196397,44196397,elonmusk,Elon Musk,2,4,https://twitter.com/elonmusk/status/250453089562263552,['http://finance.yahoo.com/news/tesla-motors-launches-revolutionary-supercharger-032000226.html'],[],0,,FALSE,246,76,842,,None,,,,,,,[],,,,
